group,names,scores,logfoldchanges,pvals,pvals_adj
Immune_mixed,BOP1,-4.6612997,-0.24556638,3.1421871443036348e-06,1.798046366135839e-05
Immune_mixed,GSTZ1,-4.6646132,-0.85552347,3.0919822117544346e-06,1.7697499944972184e-05
Immune_mixed,PAK1IP1,-4.6650662,-0.33497345,3.0851734521539884e-06,1.7662844199318545e-05
Immune_mixed,ATP2C1,-4.6661243,0.01025766,3.0693422337551754e-06,1.7576504646830233e-05
Immune_mixed,VAV3,-4.667042,-0.27599722,3.055670866293687e-06,1.7502494226078776e-05
Immune_mixed,TOP3A,-4.670906,-0.11612492,2.9987392867486045e-06,1.7180598011900112e-05
Immune_mixed,RPL22L1,-4.6721983,-0.14185329,2.9799283494503076e-06,1.7081179702121935e-05
Immune_mixed,HECTD3,-4.67504,-0.3615204,2.9389690102906587e-06,1.6854645533434336e-05
Immune_mixed,RREB1,-4.675414,0.021876208,2.933608753916308e-06,1.6828024553868106e-05
Immune_mixed,HIST1H2BK,-4.675715,-0.5846595,2.929313820953951e-06,1.680750303293858e-05
Immune_mixed,MRPL51,-4.675905,-0.08915457,2.9265960694219453e-06,1.6796023056920115e-05
Immune_mixed,RPRD1B,-4.6801095,-0.070542924,2.8672158591146327e-06,1.6467336585309757e-05
Immune_mixed,SF3B6,-4.682904,-0.04698142,2.828396271790122e-06,1.6252352087129552e-05
Immune_mixed,JPT2,-4.682943,-0.23145823,2.8278531353708742e-06,1.6252352087129552e-05
Immune_mixed,TENT5A,-4.6838355,-0.25658792,2.815561641758146e-06,1.6186542964777445e-05
Immune_mixed,APH1A,-4.6848063,-0.13052146,2.8022444913403893e-06,1.611393757943822e-05
Immune_mixed,EWSR1,-4.686933,0.14822282,2.7732956384608328e-06,1.59513864282401e-05
Immune_mixed,SPA17,-4.69387,-0.5691056,2.6808451986387718e-06,1.542720718951376e-05
Immune_mixed,LRRK1,-4.693931,-1.7997662,2.6800404099602615e-06,1.5426365278658244e-05
Immune_mixed,RFX1,-4.6956015,0.053881865,2.658234775897595e-06,1.5308374162967787e-05
Immune_mixed,RTN1,-4.6995115,-2.225122,2.607847666802377e-06,1.5032984077307895e-05
Immune_mixed,PLAA,-4.701416,-0.18431951,2.5836364976258174e-06,1.49044206426693e-05
Immune_mixed,DECR2,-4.7109895,-0.99067944,2.465172092361554e-06,1.4231539331629898e-05
Immune_mixed,MYOF,-4.71755,-2.1118424,2.3870185712712004e-06,1.3793952656430787e-05
Immune_mixed,ORC1,-4.7185287,-1.682353,2.3755614986126357e-06,1.3731132303971926e-05
Immune_mixed,ZNF367,-4.7192783,-0.8416858,2.366829387431493e-06,1.3684035552654884e-05
Immune_mixed,PARP9,-4.7203326,-0.12090273,2.3545905903609125e-06,1.3616636326927942e-05
Immune_mixed,IRF4,-4.7214127,-0.9408141,2.342122490254695e-06,1.3547877426962156e-05
Immune_mixed,CDC42BPB,-4.726728,-1.5477053,2.281663704662947e-06,1.3207940600231989e-05
Immune_mixed,HMG20B,-4.727553,-0.07068318,2.2724178286413237e-06,1.315766991388539e-05
Immune_mixed,CPM,-4.7307563,-1.880281,2.2368506559091666e-06,1.295493209295032e-05
Immune_mixed,CDC25A,-4.7310915,-1.7034268,2.233158957568361e-06,1.293674948045351e-05
Immune_mixed,COL18A1,-4.7318754,-0.10653954,2.224550479774996e-06,1.2890067793640571e-05
Immune_mixed,RGS6,-4.7333217,-4.861559,2.208748145967399e-06,1.2801668187921389e-05
Immune_mixed,PMEPA1,-4.734038,-1.8404161,2.2009643101786622e-06,1.2759710689075853e-05
Immune_mixed,CDC7,-4.7399564,-0.7896878,2.137641327806007e-06,1.2401813617263825e-05
Immune_mixed,ZWILCH,-4.743594,-0.62005234,2.09959344756596e-06,1.2187109934620354e-05
Immune_mixed,VEZF1,-4.744471,0.0074482127,2.0905208534152057e-06,1.213745527458687e-05
Immune_mixed,TRIP13,-4.7445087,-2.0654778,2.090130781135441e-06,1.213745527458687e-05
Immune_mixed,IKBIP,-4.744946,-0.32445753,2.0856175356020682e-06,1.2114991819129594e-05
Immune_mixed,MTMR6,-4.7478347,-0.25267658,2.0560608280547085e-06,1.1949227739726534e-05
Immune_mixed,PCNT,-4.7488985,0.2455472,2.0452741084947983e-06,1.188948797511356e-05
Immune_mixed,DNASE1L1,-4.7498164,-0.990643,2.036015034106644e-06,1.1838601192359481e-05
Immune_mixed,MFN1,-4.7503486,-0.123651184,2.030665446563576e-06,1.1810426866098535e-05
Immune_mixed,MAD2L2,-4.751019,-0.055402316,2.0239422970390167e-06,1.177424787502683e-05
Immune_mixed,CDK2AP1,-4.7512674,-0.53258455,2.021454174468537e-06,1.1762694223863493e-05
Immune_mixed,FAM207A,-4.75179,-0.16770194,2.01623553749853e-06,1.173524222036722e-05
Immune_mixed,TRIM27,-4.752242,-0.16474316,2.011734677337175e-06,1.1711955339457753e-05
Immune_mixed,TMEM141,-4.753336,-0.06747792,2.000875331042029e-06,1.1651629724166447e-05
Immune_mixed,SNX15,-4.758006,-0.4699238,1.95514611544814e-06,1.1388167092641366e-05
Immune_mixed,SEC22B,-4.759113,0.086570516,1.9444591077313805e-06,1.1328735020348933e-05
Immune_mixed,RFXANK,-4.763043,0.0011453605,1.9069515473598738e-06,1.1115738716098474e-05
Immune_mixed,MICALL2,-4.764088,-1.8453897,1.8970951689254867e-06,1.1061037462025232e-05
Immune_mixed,DNAJC13,-4.7654905,-0.06623871,1.8839460945524762e-06,1.0987106088394539e-05
Immune_mixed,CAMK2D,-4.767362,-0.4336788,1.8665355700343522e-06,1.0888279083464832e-05
Immune_mixed,OTUD5,-4.7712107,0.18210162,1.831217972467527e-06,1.0690242571890545e-05
Immune_mixed,TP53I3,-4.7722483,-2.2276237,1.8218092416932952e-06,1.0637967374164712e-05
Immune_mixed,SNAPIN,-4.772262,-0.23421986,1.8216810682180957e-06,1.0637967374164712e-05
Immune_mixed,IFI27L1,-4.772629,-0.21687451,1.8183658136956775e-06,1.0625805916051045e-05
Immune_mixed,YRDC,-4.7747555,-0.024415279,1.7992569949797608e-06,1.0516764875596522e-05
Immune_mixed,FRAT2,-4.775533,-0.13184445,1.7923180563502854e-06,1.047882084005943e-05
Immune_mixed,DESI1,-4.7766743,0.09125855,1.782180936173489e-06,1.0422154965485852e-05
Immune_mixed,SDHD,-4.779906,-0.096221834,1.7537734304938359e-06,1.0258589302416753e-05
Immune_mixed,TP53,-4.781297,-0.020198666,1.7416759444299486e-06,1.0190370217322779e-05
Immune_mixed,FEZ2,-4.78397,-0.31037742,1.7186635026699204e-06,1.0063266652598907e-05
Immune_mixed,RFX5,-4.7840204,-0.6449017,1.7182326351800106e-06,1.0063258986090528e-05
Immune_mixed,ARAF,-4.7856607,-0.10353687,1.7042591028420666e-06,9.986412706923734e-06
Immune_mixed,ETV6,-4.7865863,-0.17829303,1.6964221193906061e-06,9.942977480851571e-06
Immune_mixed,TMED1,-4.789613,-0.17954947,1.6710331193140298e-06,9.797157758976389e-06
Immune_mixed,CMTM7,-4.792065,-0.34561366,1.6507313457431459e-06,9.682444475895012e-06
Immune_mixed,MAP2K7,-4.797982,0.18951309,1.60272043374867e-06,9.407900676880505e-06
Immune_mixed,KARS,-4.7986026,0.034850888,1.597766602175083e-06,9.38117247848513e-06
Immune_mixed,MTIF3,-4.8001733,0.09421855,1.585284343820611e-06,9.310217177910617e-06
Immune_mixed,SNX9,-4.8013883,0.0014611774,1.5756930864097515e-06,9.256209111163804e-06
Immune_mixed,ITFG1,-4.803457,0.12313858,1.5594962120867437e-06,9.163360361313305e-06
Immune_mixed,DHX57,-4.805325,-0.5134269,1.5450024843470535e-06,9.082753626298223e-06
Immune_mixed,THRAP3,-4.8120036,0.04210784,1.494245234804558e-06,8.790980189795677e-06
Immune_mixed,FOPNL,-4.813592,-0.20209868,1.482413090383684e-06,8.723559776040834e-06
Immune_mixed,GNL2,-4.816183,-0.04983135,1.4633042053726417e-06,8.61327327117208e-06
Immune_mixed,KDM6A,-4.8194175,-0.13655573,1.439779393035112e-06,8.476931852383405e-06
Immune_mixed,PAQR4,-4.8198395,-1.0857171,1.4367383754286954e-06,8.461153826336865e-06
Immune_mixed,GIGYF2,-4.82073,0.18094449,1.4303362108175108e-06,8.425568622283588e-06
Immune_mixed,HIP1,-4.82178,-0.91996384,1.4228268201180966e-06,8.383441628497648e-06
Immune_mixed,GOLPH3,-4.8218603,-0.014150028,1.4222542016695e-06,8.382175894971416e-06
Immune_mixed,PSMB5,-4.8256884,-0.05627419,1.3952039335137494e-06,8.22482198047977e-06
Immune_mixed,COA6,-4.825981,-0.049214985,1.393155614082979e-06,8.214814138213429e-06
Immune_mixed,NDUFC1,-4.828237,-0.025238147,1.3774714237609095e-06,8.126422322953116e-06
Immune_mixed,ST13,-4.833724,0.04395995,1.3400229373322253e-06,7.909477791101549e-06
Immune_mixed,GMPS,-4.836323,-0.09058105,1.3226305736604753e-06,7.81075534387294e-06
Immune_mixed,DNAJB4,-4.837489,0.0974993,1.3148953345543165e-06,7.767033031418047e-06
Immune_mixed,UBXN11,-4.841837,-0.11732472,1.2864446104605878e-06,7.604728208241279e-06
Immune_mixed,RAD51C,-4.843466,-0.03281131,1.2759366003359031e-06,7.544514572455629e-06
Immune_mixed,SEC13,-4.8482904,-0.049043987,1.2453007213901336e-06,7.370808489137609e-06
Immune_mixed,VPS41,-4.8487864,-0.22314167,1.2421925772792255e-06,7.354269777083754e-06
Immune_mixed,NCBP3,-4.849219,0.05089236,1.239485220757821e-06,7.340096124037784e-06
Immune_mixed,KCNK6,-4.849943,-0.48860407,1.2349692359603828e-06,7.315202096294284e-06
Immune_mixed,HIST2H2AA4,-4.850546,-0.409015,1.2312212676832025e-06,7.29484588720647e-06
Immune_mixed,GDPD5,-4.85192,-0.4483877,1.222719101855275e-06,7.246304173833424e-06
Immune_mixed,NUP85,-4.8521323,-0.23299685,1.2214093868878233e-06,7.240373913618684e-06
Immune_mixed,USP39,-4.853631,-0.097240776,1.2122117130761034e-06,7.187669906918217e-06
Immune_mixed,FAM200B,-4.854618,-0.076274335,1.206190435749885e-06,7.1537780603322915e-06
Immune_mixed,COX15,-4.8560014,-0.39299357,1.1977975486995658e-06,7.105799740031584e-06
Immune_mixed,CASTOR2,-4.8574214,-0.79526395,1.189243474640611e-06,7.0586285483672645e-06
Immune_mixed,SCNM1,-4.8579345,-0.031770103,1.1861663531787394e-06,7.042148797749197e-06
Immune_mixed,PNKD,-4.8599334,-0.05458691,1.174251683169824e-06,6.97317976720392e-06
Immune_mixed,MAP3K13,-4.861747,-0.17855291,1.1635437098645856e-06,6.911343430780336e-06
Immune_mixed,C11orf24,-4.8621798,-1.0780256,1.1610014784422188e-06,6.897991791901055e-06
Immune_mixed,CLPTM1,-4.8622975,-0.048315406,1.1603090706805192e-06,6.895626737400438e-06
Immune_mixed,IL18,-4.864001,-0.98602927,1.150364040764585e-06,6.8382589147404034e-06
Immune_mixed,ZNF581,-4.865449,-0.42282677,1.1419725713064713e-06,6.7918231601921055e-06
Immune_mixed,APIP,-4.8673677,-0.10173482,1.1309445580116483e-06,6.727942651228768e-06
Immune_mixed,DAPK1,-4.8699822,-1.1358728,1.1160827045988103e-06,6.6412165406747095e-06
Immune_mixed,WDR81,-4.8712916,-0.14417073,1.1087091806884207e-06,6.599016762191979e-06
Immune_mixed,GPKOW,-4.87943,-0.015377005,1.0639304262249823e-06,6.335713801518215e-06
Immune_mixed,INPPL1,-4.881084,-0.21939164,1.0550427923738868e-06,6.285983595356827e-06
Immune_mixed,STX6,-4.881501,-0.21793616,1.0528131621742686e-06,6.274295077653673e-06
Immune_mixed,LSM3,-4.883058,-0.081886366,1.0445319908945847e-06,6.2281117207145425e-06
Immune_mixed,CNOT8,-4.8835287,0.055807862,1.042040747481735e-06,6.21483925439272e-06
Immune_mixed,ABCA7,-4.885436,0.09468063,1.0320009101516974e-06,6.156527965908789e-06
Immune_mixed,FAM102B,-4.885992,-0.4375737,1.0290943168977308e-06,6.140752053480168e-06
Immune_mixed,AL359644.1,-4.887251,-1.9850819,1.0225362709564995e-06,6.103173813935774e-06
Immune_mixed,SREK1,-4.894325,0.12325123,9.864375702191932e-07,5.893719193451936e-06
Immune_mixed,ESD,-4.898156,-0.07030111,9.674015293975043e-07,5.782933306760738e-06
Immune_mixed,STK40,-4.900577,-0.27338734,9.555558678052142e-07,5.715038885645329e-06
Immune_mixed,SF3B4,-4.901051,-0.015921758,9.532539644609227e-07,5.702727432437701e-06
Immune_mixed,UQCC2,-4.901734,-0.1225836,9.499443367169466e-07,5.684379559710833e-06
Immune_mixed,HOTAIRM1,-4.903656,-0.52567947,9.406923831547892e-07,5.630454895290559e-06
Immune_mixed,AC027097.1,-4.9036574,-0.8783203,9.406848414716212e-07,5.630454895290559e-06
Immune_mixed,SMS,-4.9041486,-0.11105069,9.383346764682763e-07,5.619214331703044e-06
Immune_mixed,ST7,-4.9064183,-1.2056131,9.275459375959254e-07,5.5574472327518524e-06
Immune_mixed,TPMT,-4.906708,-0.15309595,9.261779108783701e-07,5.552090562473791e-06
Immune_mixed,DCAF7,-4.9094815,0.0258969,9.131755635313396e-07,5.475547460160914e-06
Immune_mixed,FOXN2,-4.916319,-2.903607e-05,8.818662407607198e-07,5.291875108171461e-06
Immune_mixed,SPDL1,-4.9168134,-0.5581321,8.796436000603059e-07,5.279889986833919e-06
Immune_mixed,ACADM,-4.9173436,-0.07106926,8.772641561061046e-07,5.266957300127553e-06
Immune_mixed,TESK2,-4.9186563,-0.9136214,8.714021805961968e-07,5.234445867904385e-06
Immune_mixed,HIST1H2BL,-4.919025,-1.3798549,8.697642416563785e-07,5.225946881067961e-06
Immune_mixed,SMNDC1,-4.9238462,-0.005846289,8.485955517886008e-07,5.100063620254374e-06
Immune_mixed,STAC3,-4.925124,-2.1570587,8.430674810359137e-07,5.068140076527674e-06
Immune_mixed,BCKDHA,-4.9257116,-0.17101406,8.405397486970589e-07,5.05424145090503e-06
Immune_mixed,MRPL14,-4.9267235,-0.037864078,8.361994169177565e-07,5.02943356614436e-06
Immune_mixed,ECH1,-4.9268966,-0.039531212,8.354590683195959e-07,5.0262710820552574e-06
Immune_mixed,SPATA33,-4.9312944,-0.28654253,8.168644747010693e-07,4.915665052356011e-06
Immune_mixed,FAM43A,-4.9316344,-0.4537316,8.15443672655796e-07,4.908375878547618e-06
Immune_mixed,ESPN,-4.933363,-3.1642792,8.08257985640013e-07,4.866373639061574e-06
Immune_mixed,AC103876.1,-4.937523,-8.032765,7.912105039265996e-07,4.764958476989319e-06
Immune_mixed,ADGRE2,-4.944548,-1.2660094,7.632071919425794e-07,4.597494185044693e-06
Immune_mixed,RPP30,-4.9478707,-0.038467694,7.502965976143829e-07,4.5220474382073964e-06
Immune_mixed,PGRMC2,-4.9533296,-0.026044833,7.29542256447266e-07,4.3980922392666246e-06
Immune_mixed,PISD,-4.9556355,-0.30842596,7.209420951360246e-07,4.347364340476614e-06
Immune_mixed,ITPRIPL2,-4.958371,-2.0997927,7.10865955105223e-07,4.287707706037606e-06
Immune_mixed,GANC,-4.9585586,-0.6454479,7.10181032626993e-07,4.284679642377688e-06
Immune_mixed,GCNT1,-4.9662056,-1.3815055,6.827565413401869e-07,4.121344368455697e-06
Immune_mixed,DONSON,-4.9685555,-0.7947455,6.745352390181008e-07,4.074867726786242e-06
Immune_mixed,UQCC3,-4.9701686,-0.056805562,6.689463255625179e-07,4.043190291267572e-06
Immune_mixed,IWS1,-4.970638,0.08071162,6.673298417016096e-07,4.034460955237059e-06
Immune_mixed,MCM3,-4.9741354,-0.1909782,6.553948456981064e-07,3.96435193652712e-06
Immune_mixed,PPFIA1,-4.9744377,-0.0016666012,6.543732696251487e-07,3.959194883137489e-06
Immune_mixed,YIF1B,-4.97686,-0.14531697,6.46239963520031e-07,3.910995511594876e-06
Immune_mixed,RRAGA,-4.977351,0.0012812972,6.446030254153246e-07,3.902096918967651e-06
Immune_mixed,SIK3,-4.97887,0.02784403,6.395653144485617e-07,3.872601866525318e-06
Immune_mixed,ABCA1,-4.9794602,-1.8362501,6.376179103417303e-07,3.861808372692791e-06
Immune_mixed,RFFL,-4.979695,0.17993222,6.368457293009543e-07,3.85812901482634e-06
Immune_mixed,PLBD2,-4.9879775,-0.77834654,6.1014643950108e-07,3.7002072581392188e-06
Immune_mixed,WRNIP1,-4.9886656,-0.12186306,6.079782939312585e-07,3.6899242207066303e-06
Immune_mixed,FKBPL,-4.988916,-1.4629195,6.071912704057345e-07,3.6861025892187464e-06
Immune_mixed,ATG4C,-4.9896994,-0.7472092,6.047326028111904e-07,3.6721282234468014e-06
Immune_mixed,MAPK1IP1L,-4.9925,0.02927116,5.960276628571338e-07,3.6220856180944418e-06
Immune_mixed,RIT1,-4.9927297,-0.29688153,5.953186487944355e-07,3.6196548106169847e-06
Immune_mixed,SERINC3,-4.9935513,0.18852,5.92790324488831e-07,3.605217791225297e-06
Immune_mixed,CD1C,-4.994321,-4.349454,5.904312289275141e-07,3.591802752553849e-06
Immune_mixed,TRIQK,-4.9954166,-1.6387321,5.870890993876683e-07,3.5733271840360888e-06
Immune_mixed,SLC44A1,-4.9992776,-0.5930447,5.754548041257937e-07,3.504335767157517e-06
Immune_mixed,DDT,-4.999569,-0.13498305,5.745864418592134e-07,3.499957507393602e-06
Immune_mixed,RIN3,-5.0005765,-0.01891576,5.715921113268438e-07,3.4826237690647515e-06
Immune_mixed,APOBR,-5.0015616,-0.16034967,5.68677838295306e-07,3.4657689172071103e-06
Immune_mixed,CARD9,-5.003392,-1.5227603,5.63301604235865e-07,3.4338971330818652e-06
Immune_mixed,VNN1,-5.004499,-2.9503062,5.600756231941247e-07,3.415120152152202e-06
Immune_mixed,YIPF2,-5.0078154,-0.20587309,5.505131961468474e-07,3.359435437908881e-06
Immune_mixed,DR1,-5.012131,0.08789449,5.383043653864959e-07,3.288358896456177e-06
Immune_mixed,LSM14A,-5.012303,0.06873053,5.37824475234566e-07,3.28628429351074e-06
Immune_mixed,CLPTM1L,-5.013468,0.10470519,5.345773947365167e-07,3.2672957543679567e-06
Immune_mixed,ARL8A,-5.013907,-0.35816318,5.333580712714007e-07,3.2606940333181378e-06
Immune_mixed,MRPS11,-5.015281,0.023696726,5.295600676340544e-07,3.239165458084332e-06
Immune_mixed,CA3-AS1,-5.01564,-3.8223946,5.285724520228206e-07,3.233968877915544e-06
Immune_mixed,KIF26A,-5.0167513,-3.330815,5.25525560275735e-07,3.216167006421015e-06
Immune_mixed,AC108863.2,-5.0177097,-1.1909736,5.229109038432106e-07,3.2010017623033434e-06
Immune_mixed,TRIM25,-5.018382,-0.23864105,5.210851247143492e-07,3.190685106665113e-06
Immune_mixed,PCNP,-5.0193357,0.0086616725,5.185045212542701e-07,3.1765181536150066e-06
Immune_mixed,EXOSC3,-5.0237417,-0.11229794,5.067442591166735e-07,3.1052832221622573e-06
Immune_mixed,FOXJ2,-5.024294,-0.16269736,5.052877776182846e-07,3.097168175369847e-06
Immune_mixed,GAS2L3,-5.0257297,-2.9305665,5.015222623411624e-07,3.0748919235452525e-06
Immune_mixed,CAMK1,-5.0316544,-1.741426,4.86265600837689e-07,2.982131997598047e-06
Immune_mixed,ILRUN,-5.033433,0.027879808,4.817733992219782e-07,2.9561302838065175e-06
Immune_mixed,RPA1,-5.034138,0.07530017,4.800035227902471e-07,2.946042056171632e-06
Immune_mixed,MRPL36,-5.0376434,-0.0069274884,4.7129815914864537e-07,2.893370538358311e-06
Immune_mixed,FADS3,-5.040485,-1.3562002,4.6435431901625943e-07,2.852984167740338e-06
Immune_mixed,OXR1,-5.0415835,-0.09572447,4.616956577472698e-07,2.8373935398859627e-06
Immune_mixed,CTNNB1,-5.04385,-0.009359706,4.562570545722453e-07,2.804705856065072e-06
Immune_mixed,PACSIN2,-5.044571,-0.233015,4.5454026748871933e-07,2.794885786471976e-06
Immune_mixed,UBE2J2,-5.0458016,0.035967465,4.516233775160384e-07,2.777679407999011e-06
Immune_mixed,NSMCE2,-5.0458617,-0.0366019,4.514820970604622e-07,2.777539676427376e-06
Immune_mixed,TAF13,-5.0480623,-0.66086656,4.4631399708084985e-07,2.7464665115873573e-06
Immune_mixed,DNAJC4,-5.053771,-0.17906861,4.331704731455803e-07,2.6676878744430886e-06
Immune_mixed,MOB3B,-5.0613756,-3.2291563,4.1624265371246553e-07,2.5647860727306496e-06
Immune_mixed,NSL1,-5.061709,0.02161792,4.155146174301914e-07,2.5609736760160732e-06
Immune_mixed,APEX2,-5.062219,-0.49055097,4.1440433133461766e-07,2.554802702677918e-06
Immune_mixed,CXCL16,-5.0673018,-2.590981,4.0349444272101037e-07,2.4881980283298526e-06
Immune_mixed,ABCB4,-5.068624,-3.988409,4.00702062218176e-07,2.4716290709808345e-06
Immune_mixed,AHR,-5.069167,-0.4229396,3.995606017503188e-07,2.465237349803718e-06
Immune_mixed,TFE3,-5.0694375,-1.0525823,3.9899269848705257e-07,2.462381967190775e-06
Immune_mixed,POP4,-5.0721483,-0.102938965,3.933498274697337e-07,2.428196681985099e-06
Immune_mixed,PPP4R2,-5.07285,0.09663491,3.919009202863392e-07,2.4198900525956952e-06
Immune_mixed,WDR41,-5.081427,-0.7202098,3.7460952793264894e-07,2.3161724494268058e-06
Immune_mixed,ADAM9,-5.0815516,-1.6388177,3.743643338097947e-07,2.3152674889551375e-06
Immune_mixed,UHRF1BP1,-5.081764,-0.3804167,3.7394568963374446e-07,2.3132890602191e-06
Immune_mixed,UBE4B,-5.082123,-0.007881451,3.7323967182891226e-07,2.3095313766338953e-06
Immune_mixed,ATF1,-5.0828958,-0.052942738,3.7172362180957276e-07,2.3007580681989066e-06
Immune_mixed,BTN2A2,-5.0877595,-0.9799979,3.6231820069147335e-07,2.244322709571429e-06
Immune_mixed,ATG4B,-5.089658,0.012223904,3.587100188766842e-07,2.2225600667082994e-06
Immune_mixed,SASS6,-5.0900373,-0.25151575,3.5799315035557203e-07,2.2187051675608428e-06
Immune_mixed,SNRPA,-5.091142,-0.060524426,3.5591288182732025e-07,2.206396158393393e-06
Immune_mixed,PID1,-5.0911927,-2.5615318,3.5581833335641723e-07,2.2063938844734745e-06
Immune_mixed,USF1,-5.1013737,-0.6162458,3.3719726279732063e-07,2.092033971279881e-06
Immune_mixed,PGAM1,-5.10175,-0.27862665,3.36527537473786e-07,2.088431952423413e-06
Immune_mixed,BTLA,-5.1024866,-1.3716104,3.3521982585826826e-07,2.080867742549457e-06
Immune_mixed,ASNSD1,-5.110668,0.046492524,3.210211693104004e-07,1.993258132370726e-06
Immune_mixed,VDAC3,-5.110868,-0.08078274,3.2068163308292964e-07,1.9916777885031264e-06
Immune_mixed,BCL2A1,-5.1110287,-0.645153,3.204091857724191e-07,1.990513390371377e-06
Immune_mixed,MAML3,-5.1130276,-0.91336465,3.1703560705049045e-07,1.970077762963353e-06
Immune_mixed,GTF2B,-5.1198373,0.09241832,3.0579962870535e-07,1.9007609184611925e-06
Immune_mixed,ZCCHC24,-5.1212835,-2.1749291,3.034627101413774e-07,1.886735910425172e-06
Immune_mixed,RFC4,-5.1229744,-0.3491175,3.0075349184651647e-07,1.8703881214463342e-06
Immune_mixed,USF2,-5.1247263,0.035116218,2.979705414905644e-07,1.8535729887146713e-06
Immune_mixed,ACSS1,-5.124753,-0.08985429,2.979282280211e-07,1.8535729887146713e-06
Immune_mixed,CD300LB,-5.1262894,-2.8920832,2.9550864179238066e-07,1.8392351092641077e-06
Immune_mixed,ZCCHC3,-5.1271706,-0.15109241,2.941289332657122e-07,1.8311343395205527e-06
Immune_mixed,MST1,-5.1274824,-1.9286579,2.936425978832315e-07,1.8285925413637599e-06
Immune_mixed,CENPL,-5.1291537,-0.5756651,2.910472950626269e-07,1.8129127842148792e-06
Immune_mixed,WASHC1,-5.1311703,0.17725979,2.879462680698215e-07,1.7940737292743904e-06
Immune_mixed,ARFIP1,-5.1323085,-0.42696854,2.86210151383973e-07,1.7837311030785674e-06
Immune_mixed,DUSP3,-5.1328955,-1.5933458,2.853184356440197e-07,1.7786468844684537e-06
